127.0.0.1 - - [04/Apr/2020:13:57:55 +0000] "GET / HTTP/1.1" 200 989 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [04/Apr/2020:13:57:55 +0000] "GET /static/refine.css HTTP/1.1" 304 0 "http://localhost:6563/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [04/Apr/2020:13:58:43 +0000] "GET / HTTP/1.1" 200 1004 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [04/Apr/2020:13:58:43 +0000] "GET /static/refine.css HTTP/1.1" 304 0 "http://localhost:6563/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [05/Apr/2020:13:57:06 +0000] "GET / HTTP/1.1" 200 1176 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [05/Apr/2020:13:57:07 +0000] "GET /static/refine.css HTTP/1.1" 304 0 "http://localhost:6563/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [05/Apr/2020:13:57:07 +0000] "GET /static/vendor/fengari-web.js HTTP/1.1" 200 219632 "http://localhost:6563/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [05/Apr/2020:13:57:07 +0000] "GET /static/lua/locale.lua HTTP/1.1" 200 111 "http://localhost:6563/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [05/Apr/2020:13:58:29 +0000] "GET / HTTP/1.1" 200 1176 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [05/Apr/2020:13:58:29 +0000] "GET /static/refine.css HTTP/1.1" 304 0 "http://localhost:6563/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [05/Apr/2020:13:58:29 +0000] "GET /static/vendor/fengari-web.js HTTP/1.1" 200 219632 "http://localhost:6563/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [05/Apr/2020:13:58:29 +0000] "GET /static/lua/locale.lua HTTP/1.1" 200 97 "http://localhost:6563/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [05/Apr/2020:13:58:29 +0000] "GET /static/favicon-32.png HTTP/1.1" 200 2182 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [05/Apr/2020:14:00:30 +0000] "GET / HTTP/1.1" 200 1176 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [05/Apr/2020:14:00:30 +0000] "GET /static/refine.css HTTP/1.1" 304 0 "http://localhost:6563/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [05/Apr/2020:14:00:30 +0000] "GET /static/vendor/fengari-web.js HTTP/1.1" 200 219632 "http://localhost:6563/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [05/Apr/2020:14:00:30 +0000] "GET /static/lua/locale.lua HTTP/1.1" 200 113 "http://localhost:6563/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [05/Apr/2020:19:00:13 +0000] "GET / HTTP/1.1" 200 1130 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [05/Apr/2020:19:00:13 +0000] "GET /static/refine.css HTTP/1.1" 304 0 "http://localhost:6563/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [05/Apr/2020:19:00:13 +0000] "GET /static/vendor/fengari-web.js HTTP/1.1" 304 0 "http://localhost:6563/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [05/Apr/2020:19:02:50 +0000] "POST / HTTP/1.1" 500 1772 "http://localhost:6563/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
127.0.0.1 - - [05/Apr/2020:19:02:50 +0000] "GET /favicon.ico HTTP/1.1" 200 2182 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:74.0) Gecko/20100101 Firefox/74.0"
